year,sex,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($),generation,category_id
1990,female,132,365227,36.14,"166,463,386,663",23020,G.I. Generation,6
1990,male,209,646830,32.31,"166,463,386,663",23020,Boomers,6
1990,male,150,589106,25.46,"166,463,386,663",23020,Generation X,6
1990,female,173,802079,21.57,"166,463,386,663",23020,G.I. Generation,6
1990,female,150,984274,15.24,"166,463,386,663",23020,Silent,6
1990,female,53,626994,8.45,"166,463,386,663",23020,Boomers,6
1990,female,31,568627,5.45,"166,463,386,663",23020,Generation X,6
1990,female,2,437872,0.46,"166,463,386,663",23020,Generation X,6
1990,male,1,461126,0.22,"166,463,386,663",23020,Generation X,6
1995,male,184,147262,124.95,"241,038,283,063",32237,G.I. Generation,6
1995,male,333,670553,49.66,"241,038,283,063",32237,Silent,6
1995,male,437,1074328,40.68,"241,038,283,063",32237,Boomers,6
1995,male,237,707468,33.5,"241,038,283,063",32237,Generation X,6
1995,female,100,341098,29.32,"241,038,283,063",32237,G.I. Generation,6
1995,male,134,509262,26.31,"241,038,283,063",32237,Generation X,6
1995,female,141,843210,16.72,"241,038,283,063",32237,Silent,6
1995,female,136,1065630,12.76,"241,038,283,063",32237,Boomers,6
1995,female,59,678262,8.7,"241,038,283,063",32237,Generation X,6
1995,female,19,495368,3.84,"241,038,283,063",32237,Generation X,6
1995,male,8,483644,1.65,"241,038,283,063",32237,Millenials,6
1995,female,0,460945,0.0,"241,038,283,063",32237,Millenials,6
2000,male,172,172839,99.51,"196,799,778,883",25922,G.I. Generation,6
2000,male,342,730447,46.82,"196,799,778,883",25922,Silent,6
2000,male,383,1163122,32.93,"196,799,778,883",25922,Boomers,6
2000,male,149,622975,23.92,"196,799,778,883",25922,Generation X,6
2000,female,92,394864,23.3,"196,799,778,883",25922,G.I. Generation,6
2000,male,106,485710,21.82,"196,799,778,883",25922,Generation X,6
2000,female,143,840225,17.02,"196,799,778,883",25922,Silent,6
2000,female,132,1149412,11.48,"196,799,778,883",25922,Boomers,6
2000,female,27,469025,5.76,"196,799,778,883",25922,Generation X,6
2000,female,34,617481,5.51,"196,799,778,883",25922,Generation X,6
2000,female,4,461175,0.87,"196,799,778,883",25922,Millenials,6
2000,male,4,484798,0.83,"196,799,778,883",25922,Millenials,6
2005,male,166,210054,79.03,"315,974,418,605",40367,Silent,6
2005,male,331,782050,42.32,"315,974,418,605",40367,Silent,6
2005,male,364,1266464,28.74,"315,974,418,605",40367,Boomers,6
2005,female,81,421281,19.23,"315,974,418,605",40367,Silent,6
2005,male,102,548943,18.58,"315,974,418,605",40367,Generation X,6
2005,male,83,515674,16.1,"315,974,418,605",40367,Millenials,6
2005,female,96,869065,11.05,"315,974,418,605",40367,Silent,6
2005,female,121,1250028,9.68,"315,974,418,605",40367,Boomers,6
2005,female,33,546238,6.04,"315,974,418,605",40367,Generation X,6
2005,female,18,497688,3.62,"315,974,418,605",40367,Millenials,6
2005,male,3,471447,0.64,"315,974,418,605",40367,Millenials,6
2005,female,1,448529,0.22,"315,974,418,605",40367,Millenials,6
2010,male,180,240431,74.87,"391,892,746,545",49181,Silent,6
2010,male,287,838208,34.24,"391,892,746,545",49181,Silent,6
2010,male,325,1296607,25.07,"391,892,746,545",49181,Generation X,6
2010,male,91,518657,17.55,"391,892,746,545",49181,Millenials,6
2010,male,85,542986,15.65,"391,892,746,545",49181,Generation X,6
2010,female,62,431151,14.38,"391,892,746,545",49181,Silent,6
2010,female,90,923411,9.75,"391,892,746,545",49181,Silent,6
2010,female,102,1291400,7.9,"391,892,746,545",49181,Generation X,6
2010,female,25,539299,4.64,"391,892,746,545",49181,Generation X,6
2010,female,14,499638,2.8,"391,892,746,545",49181,Millenials,6
2010,male,2,433795,0.46,"391,892,746,545",49181,Generation Z,6
2010,female,1,412838,0.24,"391,892,746,545",49181,Generation Z,6
2011,male,196,245207,79.93,"431,120,310,089",53923,Silent,6
2011,male,276,855700,32.25,"431,120,310,089",53923,Boomers,6
2011,male,336,1292255,26.0,"431,120,310,089",53923,Generation X,6
2011,male,97,546027,17.76,"431,120,310,089",53923,Millenials,6
2011,female,58,431128,13.45,"431,120,310,089",53923,Silent,6
2011,male,67,518095,12.93,"431,120,310,089",53923,Millenials,6
2011,female,113,942311,11.99,"431,120,310,089",53923,Boomers,6
2011,female,95,1288452,7.37,"431,120,310,089",53923,Generation X,6
2011,female,23,498172,4.62,"431,120,310,089",53923,Millenials,6
2011,female,23,542031,4.24,"431,120,310,089",53923,Millenials,6
2011,male,3,428198,0.7,"431,120,310,089",53923,Generation Z,6
2011,female,1,407570,0.25,"431,120,310,089",53923,Generation Z,6
2012,male,189,250032,75.59,"409,425,234,155",50979,Silent,6
2012,male,298,874391,34.08,"409,425,234,155",50979,Boomers,6
2012,male,332,1286522,25.81,"409,425,234,155",50979,Generation X,6
2012,male,99,553047,17.9,"409,425,234,155",50979,Millenials,6
2012,female,76,430436,17.66,"409,425,234,155",50979,Silent,6
2012,male,66,519503,12.7,"409,425,234,155",50979,Millenials,6
2012,female,99,962372,10.29,"409,425,234,155",50979,Boomers,6
2012,female,87,1283769,6.78,"409,425,234,155",50979,Generation X,6
2012,female,20,547787,3.65,"409,425,234,155",50979,Millenials,6
2012,female,6,497838,1.21,"409,425,234,155",50979,Millenials,6
2012,male,3,422849,0.71,"409,425,234,155",50979,Generation Z,6
2012,female,1,402730,0.25,"409,425,234,155",50979,Generation Z,6
2013,male,221,255540,86.48,"430,068,712,972",53229,Silent,6
2013,male,299,893602,33.46,"430,068,712,972",53229,Boomers,6
2013,male,317,1282009,24.73,"430,068,712,972",53229,Generation X,6
2013,female,64,431074,14.85,"430,068,712,972",53229,Silent,6
2013,male,75,563630,13.31,"430,068,712,972",53229,Millenials,6
2013,female,118,981829,12.02,"430,068,712,972",53229,Boomers,6
2013,male,54,518852,10.41,"430,068,712,972",53229,Millenials,6
2013,female,94,1279480,7.35,"430,068,712,972",53229,Generation X,6
2013,female,25,556475,4.49,"430,068,712,972",53229,Millenials,6
2013,female,20,496526,4.03,"430,068,712,972",53229,Millenials,6
2013,female,3,400256,0.75,"430,068,712,972",53229,Generation Z,6
2013,male,1,420342,0.24,"430,068,712,972",53229,Generation Z,6
2014,male,206,269625,76.4,"441,885,415,806",54278,Silent,6
2014,male,282,906857,31.1,"441,885,415,806",54278,Boomers,6
2014,male,321,1280204,25.07,"441,885,415,806",54278,Generation X,6
2014,female,77,442472,17.4,"441,885,415,806",54278,Silent,6
2014,male,100,576126,17.36,"441,885,415,806",54278,Millenials,6
2014,male,79,516580,15.29,"441,885,415,806",54278,Millenials,6
2014,female,108,993973,10.87,"441,885,415,806",54278,Boomers,6
2014,female,93,1276047,7.29,"441,885,415,806",54278,Generation X,6
2014,female,29,566622,5.12,"441,885,415,806",54278,Millenials,6
2014,female,17,493605,3.44,"441,885,415,806",54278,Millenials,6
2014,male,2,419646,0.48,"441,885,415,806",54278,Generation Z,6
2014,female,0,399408,0.0,"441,885,415,806",54278,Generation Z,6
1995,male,2,36600,5.46,"3,052,467,522",462,G.I. Generation,7
1995,male,18,677600,2.66,"3,052,467,522",462,Boomers,7
1995,male,8,377400,2.12,"3,052,467,522",462,Silent,7
1995,male,9,663600,1.36,"3,052,467,522",462,Generation X,7
1995,female,1,95000,1.05,"3,052,467,522",462,G.I. Generation,7
1995,male,5,642900,0.78,"3,052,467,522",462,Generation X,7
1995,female,3,675100,0.44,"3,052,467,522",462,Generation X,7
1995,female,3,733900,0.41,"3,052,467,522",462,Boomers,7
1995,female,0,622300,0.0,"3,052,467,522",462,Generation X,7
1995,female,0,788700,0.0,"3,052,467,522",462,Millenials,7
1995,female,0,463500,0.0,"3,052,467,522",462,Silent,7
1995,male,0,829300,0.0,"3,052,467,522",462,Millenials,7
2000,male,1,37950,2.64,"5,272,617,196",711,G.I. Generation,7
2000,male,9,361300,2.49,"5,272,617,196",711,Silent,7
2000,female,2,83300,2.4,"5,272,617,196",711,G.I. Generation,7
2000,male,11,607350,1.81,"5,272,617,196",711,Generation X,7
2000,male,14,931050,1.5,"5,272,617,196",711,Boomers,7
2000,male,11,736900,1.49,"5,272,617,196",711,Generation X,7
2000,female,3,434150,0.69,"5,272,617,196",711,Silent,7
2000,female,4,738550,0.54,"5,272,617,196",711,Generation X,7
2000,female,3,677500,0.44,"5,272,617,196",711,Generation X,7
2000,female,3,1000200,0.3,"5,272,617,196",711,Boomers,7
2000,female,1,878950,0.11,"5,272,617,196",711,Millenials,7
2000,male,0,928050,0.0,"5,272,617,196",711,Millenials,7
2000,male,4,24338,16.44,"8,076,470,000",29942,Generation X,8
2000,male,5,36060,13.87,"8,076,470,000",29942,Boomers,8
2000,female,1,15459,6.47,"8,076,470,000",29942,Silent,8
2000,female,1,25774,3.88,"8,076,470,000",29942,Generation X,8
2000,female,0,25314,0.0,"8,076,470,000",29942,Generation X,8
2000,female,0,39420,0.0,"8,076,470,000",29942,Boomers,8
2000,female,0,29453,0.0,"8,076,470,000",29942,Millenials,8
2000,female,0,3494,0.0,"8,076,470,000",29942,G.I. Generation,8
2000,male,0,25606,0.0,"8,076,470,000",29942,Generation X,8
2000,male,0,29702,0.0,"8,076,470,000",29942,Millenials,8
2000,male,0,12981,0.0,"8,076,470,000",29942,Silent,8
2000,male,0,2137,0.0,"8,076,470,000",29942,G.I. Generation,8
2005,male,1,26366,3.79,"9,836,200,000",32596,Generation X,8
2005,female,1,26917,3.72,"9,836,200,000",32596,Generation X,8
2005,male,1,28690,3.49,"9,836,200,000",32596,Millenials,8
2005,male,1,43193,2.32,"9,836,200,000",32596,Boomers,8
2005,female,0,28757,0.0,"9,836,200,000",32596,Millenials,8
2005,female,0,46362,0.0,"9,836,200,000",32596,Boomers,8
2005,female,0,28118,0.0,"9,836,200,000",32596,Millenials,8
2005,female,0,20307,0.0,"9,836,200,000",32596,Silent,8
2005,female,0,4589,0.0,"9,836,200,000",32596,Silent,8
2005,male,0,28762,0.0,"9,836,200,000",32596,Millenials,8
2005,male,0,17085,0.0,"9,836,200,000",32596,Silent,8
2005,male,0,2617,0.0,"9,836,200,000",32596,Silent,8
2010,male,1,3090,32.36,"10,095,760,000",30239,Silent,8
2010,female,2,31792,6.29,"10,095,760,000",30239,Millenials,8
2010,male,3,50326,5.96,"10,095,760,000",30239,Generation X,8
2010,male,1,21188,4.72,"10,095,760,000",30239,Silent,8
2010,female,1,25150,3.98,"10,095,760,000",30239,Silent,8
2010,male,1,31968,3.13,"10,095,760,000",30239,Millenials,8
2010,female,1,53312,1.88,"10,095,760,000",30239,Generation X,8
2010,female,0,28521,0.0,"10,095,760,000",30239,Generation X,8
2010,female,0,26732,0.0,"10,095,760,000",30239,Generation Z,8
2010,female,0,5772,0.0,"10,095,760,000",30239,Silent,8
2010,male,0,28398,0.0,"10,095,760,000",30239,Generation X,8
2010,male,0,27620,0.0,"10,095,760,000",30239,Generation Z,8
2011,male,1,22178,4.51,"10,070,450,000",29761,Boomers,8
2011,female,1,29138,3.43,"10,070,450,000",29761,Millenials,8
2011,male,1,32343,3.09,"10,070,450,000",29761,Millenials,8
2011,male,1,50932,1.96,"10,070,450,000",29761,Generation X,8
2011,female,0,32120,0.0,"10,070,450,000",29761,Millenials,8
2011,female,0,53821,0.0,"10,070,450,000",29761,Generation X,8
2011,female,0,26108,0.0,"10,070,450,000",29761,Generation Z,8
2011,female,0,26262,0.0,"10,070,450,000",29761,Boomers,8
2011,female,0,6106,0.0,"10,070,450,000",29761,Silent,8
2011,male,0,28997,0.0,"10,070,450,000",29761,Millenials,8
2011,male,0,27054,0.0,"10,070,450,000",29761,Generation Z,8
2011,male,0,3324,0.0,"10,070,450,000",29761,Silent,8
2012,male,2,32716,6.11,"10,720,500,000",31204,Millenials,8
2012,male,2,51466,3.89,"10,720,500,000",31204,Generation X,8
2012,female,1,54245,1.84,"10,720,500,000",31204,Generation X,8
2012,female,0,32430,0.0,"10,720,500,000",31204,Millenials,8
2012,female,0,29909,0.0,"10,720,500,000",31204,Millenials,8
2012,female,0,25670,0.0,"10,720,500,000",31204,Generation Z,8
2012,female,0,27444,0.0,"10,720,500,000",31204,Boomers,8
2012,female,0,6463,0.0,"10,720,500,000",31204,Silent,8
2012,male,0,29740,0.0,"10,720,500,000",31204,Millenials,8
2012,male,0,26675,0.0,"10,720,500,000",31204,Generation Z,8
2012,male,0,23216,0.0,"10,720,500,000",31204,Boomers,8
2012,male,0,3584,0.0,"10,720,500,000",31204,Silent,8
2013,male,2,24298,8.23,"10,627,600,000",30455,Boomers,8
2013,male,2,51912,3.85,"10,627,600,000",30455,Generation X,8
2013,female,1,54567,1.83,"10,627,600,000",30455,Generation X,8
2013,female,0,32613,0.0,"10,627,600,000",30455,Millenials,8
2013,female,0,30751,0.0,"10,627,600,000",30455,Millenials,8
2013,female,0,25435,0.0,"10,627,600,000",30455,Generation Z,8
2013,female,0,28689,0.0,"10,627,600,000",30455,Boomers,8
2013,female,0,6828,0.0,"10,627,600,000",30455,Silent,8
2013,male,0,32971,0.0,"10,627,600,000",30455,Millenials,8
2013,male,0,30545,0.0,"10,627,600,000",30455,Millenials,8
2013,male,0,26496,0.0,"10,627,600,000",30455,Generation Z,8
2013,male,0,3854,0.0,"10,627,600,000",30455,Silent,8
1985,male,7,67600,10.36,"3,651,861,702",9980,Boomers,9
1985,male,3,49700,6.04,"3,651,861,702",9980,Silent,9
1985,female,1,26900,3.72,"3,651,861,702",9980,Silent,9
1985,female,0,37800,0.0,"3,651,861,702",9980,Generation X,9
1985,female,0,27600,0.0,"3,651,861,702",9980,Boomers,9
1985,female,0,41400,0.0,"3,651,861,702",9980,Generation X,9
1985,female,0,8700,0.0,"3,651,861,702",9980,G.I. Generation,9
1985,female,0,1500,0.0,"3,651,861,702",9980,G.I. Generation,9
1985,male,0,49700,0.0,"3,651,861,702",9980,Generation X,9
1985,male,0,42000,0.0,"3,651,861,702",9980,Generation X,9
1985,male,0,11600,0.0,"3,651,861,702",9980,G.I. Generation,9
1985,male,0,1400,0.0,"3,651,861,702",9980,G.I. Generation,9
2000,male,16,86231,18.55,"9,062,906,915",15345,Generation X,9
2000,male,10,112060,8.92,"9,062,906,915",15345,Boomers,9
2000,male,2,59208,3.38,"9,062,906,915",15345,Generation X,9
2000,female,1,53263,1.88,"9,062,906,915",15345,Generation X,9
2000,female,0,50968,0.0,"9,062,906,915",15345,Generation X,9
2000,female,0,64617,0.0,"9,062,906,915",15345,Boomers,9
2000,female,0,60791,0.0,"9,062,906,915",15345,Millenials,9
2000,female,0,15556,0.0,"9,062,906,915",15345,Silent,9
2000,female,0,2394,0.0,"9,062,906,915",15345,G.I. Generation,9
2000,male,0,65512,0.0,"9,062,906,915",15345,Millenials,9
2000,male,0,17346,0.0,"9,062,906,915",15345,Silent,9
2000,male,0,2648,0.0,"9,062,906,915",15345,G.I. Generation,9
2005,male,15,142375,10.54,"15,968,726,862",19485,Generation X,9
2005,male,14,174785,8.01,"15,968,726,862",19485,Boomers,9
2005,male,2,27261,7.34,"15,968,726,862",19485,Silent,9
2005,male,4,79928,5.0,"15,968,726,862",19485,Millenials,9
2005,female,3,73758,4.07,"15,968,726,862",19485,Generation X,9
2005,female,2,64792,3.09,"15,968,726,862",19485,Millenials,9
2005,female,2,92102,2.17,"15,968,726,862",19485,Boomers,9
2005,female,0,66362,0.0,"15,968,726,862",19485,Millenials,9
2005,female,0,19983,0.0,"15,968,726,862",19485,Silent,9
2005,female,0,4389,0.0,"15,968,726,862",19485,Silent,9
2005,male,0,69742,0.0,"15,968,726,862",19485,Millenials,9
2005,male,0,4063,0.0,"15,968,726,862",19485,Silent,9
2010,male,8,252232,3.17,"25,713,271,277",22572,Generation X,9
2010,male,6,235591,2.55,"25,713,271,277",22572,Generation X,9
2010,male,1,41999,2.38,"25,713,271,277",22572,Silent,9
2010,female,2,125709,1.59,"25,713,271,277",22572,Generation X,9
2010,female,1,80571,1.24,"25,713,271,277",22572,Millenials,9
2010,female,1,104368,0.96,"25,713,271,277",22572,Generation X,9
2010,female,0,77140,0.0,"25,713,271,277",22572,Generation Z,9
2010,female,0,27834,0.0,"25,713,271,277",22572,Silent,9
2010,female,0,4625,0.0,"25,713,271,277",22572,Silent,9
2010,male,0,103388,0.0,"25,713,271,277",22572,Millenials,9
2010,male,0,81414,0.0,"25,713,271,277",22572,Generation Z,9
2010,male,0,4289,0.0,"25,713,271,277",22572,Silent,9
2011,male,3,101695,2.95,"28,776,595,745",26078,Millenials,9
2011,male,1,43883,2.28,"28,776,595,745",26078,Boomers,9
2011,female,2,98138,2.04,"28,776,595,745",26078,Millenials,9
2011,male,4,220691,1.81,"28,776,595,745",26078,Millenials,9
2011,male,4,242955,1.65,"28,776,595,745",26078,Generation X,9
2011,female,2,123582,1.62,"28,776,595,745",26078,Generation X,9
2011,female,1,75788,1.32,"28,776,595,745",26078,Millenials,9
2011,female,1,77270,1.29,"28,776,595,745",26078,Generation Z,9
2011,female,0,29140,0.0,"28,776,595,745",26078,Boomers,9
2011,female,0,4742,0.0,"28,776,595,745",26078,Silent,9
2011,male,0,81209,0.0,"28,776,595,745",26078,Generation Z,9
2011,male,0,4369,0.0,"28,776,595,745",26078,Silent,9
2012,male,11,237133,4.64,"30,749,308,511",25587,Millenials,9
2012,male,6,268027,2.24,"30,749,308,511",25587,Generation X,9
2012,female,1,110796,0.9,"30,749,308,511",25587,Millenials,9
2012,male,1,111603,0.9,"30,749,308,511",25587,Millenials,9
2012,female,0,81091,0.0,"30,749,308,511",25587,Millenials,9
2012,female,0,135976,0.0,"30,749,308,511",25587,Generation X,9
2012,female,0,81275,0.0,"30,749,308,511",25587,Generation Z,9
2012,female,0,31641,0.0,"30,749,308,511",25587,Boomers,9
2012,female,0,4548,0.0,"30,749,308,511",25587,Silent,9
2012,male,0,85538,0.0,"30,749,308,511",25587,Generation Z,9
2012,male,0,50001,0.0,"30,749,308,511",25587,Boomers,9
2012,male,0,4149,0.0,"30,749,308,511",25587,Silent,9
2013,male,1,110064,0.91,"32,539,547,872",26793,Millenials,9
2013,male,2,237632,0.84,"32,539,547,872",26793,Millenials,9
2013,male,2,269162,0.74,"32,539,547,872",26793,Generation X,9
2013,female,0,80476,0.0,"32,539,547,872",26793,Millenials,9
2013,female,0,112513,0.0,"32,539,547,872",26793,Millenials,9
2013,female,0,139352,0.0,"32,539,547,872",26793,Generation X,9
2013,female,0,82726,0.0,"32,539,547,872",26793,Generation Z,9
2013,female,0,33780,0.0,"32,539,547,872",26793,Boomers,9
2013,female,0,4859,0.0,"32,539,547,872",26793,Silent,9
2013,male,0,86269,0.0,"32,539,547,872",26793,Generation Z,9
2013,male,0,53308,0.0,"32,539,547,872",26793,Boomers,9
2013,male,0,4351,0.0,"32,539,547,872",26793,Silent,9
2014,male,4,100635,3.97,"33,387,712,766",27503,Millenials,9
2014,male,3,237952,1.26,"33,387,712,766",27503,Millenials,9
2014,female,1,110838,0.9,"33,387,712,766",27503,Millenials,9
2014,male,1,258922,0.39,"33,387,712,766",27503,Generation X,9
2014,female,0,78926,0.0,"33,387,712,766",27503,Millenials,9
2014,female,0,139103,0.0,"33,387,712,766",27503,Generation X,9
2014,female,0,82452,0.0,"33,387,712,766",27503,Generation Z,9
2014,female,0,41406,0.0,"33,387,712,766",27503,Boomers,9
2014,female,0,6154,0.0,"33,387,712,766",27503,Silent,9
2014,male,0,86539,0.0,"33,387,712,766",27503,Generation Z,9
2014,male,0,64351,0.0,"33,387,712,766",27503,Boomers,9
2014,male,0,6688,0.0,"33,387,712,766",27503,Silent,9
1985,male,1,4000,25.0,"1,417,575,550",6137,G.I. Generation,10
1985,male,3,13000,23.08,"1,417,575,550",6137,G.I. Generation,10
1985,female,2,22000,9.09,"1,417,575,550",6137,Boomers,10
1985,male,1,22000,4.55,"1,417,575,550",6137,Boomers,10
1985,female,0,26000,0.0,"1,417,575,550",6137,Generation X,10
1985,female,0,24000,0.0,"1,417,575,550",6137,Silent,10
1985,female,0,24000,0.0,"1,417,575,550",6137,Generation X,10
1985,female,0,19000,0.0,"1,417,575,550",6137,G.I. Generation,10
1985,female,0,7000,0.0,"1,417,575,550",6137,G.I. Generation,10
1985,male,0,26000,0.0,"1,417,575,550",6137,Generation X,10
1985,male,0,20000,0.0,"1,417,575,550",6137,Silent,10
1985,male,0,24000,0.0,"1,417,575,550",6137,Generation X,10
1990,male,3,5000,60.0,"2,023,318,252",8537,G.I. Generation,10
